Num1,Date1,Amps1,Kilowatts1,ACFM1,Num2,Date2,Amps2,Kilowatts2,ACFM2
21926.0,2023-04-21 12:39:00,91.7688,69.38,410.4298518795101,26038,2023-04-21 12:39:00,133.3293,81.29,434
21927.0,2023-04-21 12:39:12,88.9532,67.25,396.0983111784295,26039,2023-04-21 12:39:12,131.9592,80.45,434
21928.0,2023-04-21 12:39:24,91.1833,68.94,407.4496284527156,26040,2023-04-21 12:39:24,132.9562,81.06,434
21929.0,2023-04-21 12:39:36,94.9564,71.79,426.65489064167963,26041,2023-04-21 12:39:36,132.1558,80.57,434
21930.0,2023-04-21 12:39:48,94.2242,71.24,422.92795709240727,26042,2023-04-21 12:39:48,133.2321,81.23,434
21931.0,2023-04-21 12:40:00,91.4705,69.16,408.9114903966531,26043,2023-04-21 12:40:00,132.1243,80.55,434
21932.0,2023-04-21 12:40:12,98.9199,74.79,446.8292980748139,26044,2023-04-21 12:40:12,133.0164,81.1,434
21933.0,2023-04-21 12:40:24,100.073,75.66,452.69863305933444,26045,2023-04-21 12:40:24,132.2759,80.65,434
21934.0,2023-04-21 12:40:36,98.2882,74.31,443.6139144049487,26046,2023-04-21 12:40:36,132.8372,80.99,434
21935.0,2023-04-21 12:40:48,97.4118,73.65,439.15299585457683,26047,2023-04-21 12:40:48,132.3402,80.69,434
21936.0,2023-04-21 12:41:00,98.1684,74.22,443.00412658850126,26048,2023-04-21 12:41:00,132.431,80.74,434
21937.0,2023-04-21 12:41:12,98.1575,74.21,442.9486450592919,26049,2023-04-21 12:41:12,132.6261,80.86,434
21938.0,2023-04-21 12:41:24,95.4335,72.15,429.08335280551165,26050,2023-04-21 12:41:24,132.2614,80.64,434
21939.0,2023-04-21 12:41:36,94.1497,71.18,422.5487484753344,26051,2023-04-21 12:41:36,132.7448,80.93,434
21940.0,2023-04-21 12:41:48,96.5461,72.99,434.746540823704,26052,2023-04-21 12:41:48,132.299,80.66,434
21941.0,2023-04-21 12:42:00,101.2617,76.56,458.74917377228184,26053,2023-04-21 12:42:00,132.7535,80.94,434
21942.0,2023-04-21 12:42:12,105.8645,80.04,482.1776492442713,26054,2023-04-21 12:42:12,132.0424,80.5,434
21943.0,2023-04-21 12:42:24,105.7557,79.96,481.6238519618883,26055,2023-04-21 12:42:24,132.9877,81.08,434
21944.0,2023-04-21 12:42:36,94.4076,71.38,423.86147199671836,26056,2023-04-21 12:42:36,131.826,80.37,434
21945.0,2023-04-21 12:42:48,90.9336,68.75,406.1786433294524,26057,2023-04-21 12:42:48,133.3567,81.31,434
21946.0,2023-04-21 12:43:00,94.3351,71.32,423.49244347674806,26058,2023-04-21 12:43:00,131.7212,80.31,434
21947.0,2023-04-21 12:43:12,97.9657,74.07,441.9723737471498,26059,2023-04-21 12:43:12,133.46,81.37,434
21948.0,2023-04-21 12:43:24,98.9179,74.79,446.8191179777113,26060,2023-04-21 12:43:24,131.7619,80.33,434
21949.0,2023-04-21 12:43:36,97.7094,73.87,440.667794303448,26061,2023-04-21 12:43:36,133.2794,81.26,434
21950.0,2023-04-21 12:43:48,97.3615,73.61,438.89696641244575,26062,2023-04-21 12:43:48,131.8791,80.4,434
21951.0,2023-04-21 12:44:00,92.0274,69.58,411.74613843488004,26063,2023-04-21 12:44:00,133.0666,81.13,434
21952.0,2023-04-21 12:44:12,90.8858,68.71,405.9353390086996,26064,2023-04-21 12:44:12,131.8458,80.38,434
21953.0,2023-04-21 12:44:24,91.0971,68.87,407.0108662675923,26065,2023-04-21 12:44:24,133.2303,81.23,434
21954.0,2023-04-21 12:44:36,93.1838,70.45,417.6322705796199,26066,2023-04-21 12:44:36,132.0495,80.51,434
21955.0,2023-04-21 12:44:48,96.7063,73.11,435.56196660162453,26067,2023-04-21 12:44:48,132.9364,81.05,434
21956.0,2023-04-21 12:45:00,99.4085,75.16,449.31629579698614,26068,2023-04-21 12:45:00,132.0556,80.51,434
21957.0,2023-04-21 12:45:12,99.1816,74.99,448.1613637806929,26069,2023-04-21 12:45:12,132.8392,80.99,434
21958.0,2023-04-21 12:45:24,96.0052,72.58,431.9933335622981,26070,2023-04-21 12:45:24,132.5073,80.79,434
21959.0,2023-04-21 12:45:36,95.3635,72.1,428.7270494069197,26071,2023-04-21 12:45:36,132.6528,80.88,434
21960.0,2023-04-21 12:45:48,96.4767,72.94,434.3932914542428,26072,2023-04-21 12:45:48,132.3272,80.68,434
21961.0,2023-04-21 12:46:00,101.9135,77.05,462.0668674180285,26073,2023-04-21 12:46:00,132.3438,80.69,434
21962.0,2023-04-21 12:46:12,101.6599,76.86,460.77603110541514,26074,2023-04-21 12:46:12,132.7258,80.92,434
21963.0,2023-04-21 12:46:24,95.3768,72.11,428.7947470526522,26075,2023-04-21 12:46:24,132.5033,80.78,434
21964.0,2023-04-21 12:46:36,95.4729,72.18,429.2839007184335,26076,2023-04-21 12:46:36,133.3003,81.27,434
21965.0,2023-04-21 12:46:48,97.5359,73.74,439.78467087979493,26077,2023-04-21 12:46:48,131.9165,80.43,434
21966.0,2023-04-21 12:47:00,97.1501,73.45,437.8209301486978,26078,2023-04-21 12:47:00,133.6019,81.45,434
21967.0,2023-04-21 12:47:12,93.7224,70.86,420.3737707293578,26079,2023-04-21 12:47:12,131.9272,80.43,434
21968.0,2023-04-21 12:47:24,91.3998,69.1,408.55162396407513,26080,2023-04-21 12:47:24,133.4536,81.36,434
21969.0,2023-04-21 12:47:36,85.6731,64.77,379.40244292526353,26081,2023-04-21 12:47:36,132.2151,80.61,434
21970.0,2023-04-21 12:47:48,84.4065,63.81,372.95538743016874,26082,2023-04-21 12:47:48,132.901,81.03,434
21971.0,2023-04-21 12:48:00,86.6097,65.48,384.1697823984245,26083,2023-04-21 12:48:00,132.12,80.55,434
21972.0,2023-04-21 12:48:12,91.6594,69.3,409.87300056799637,26084,2023-04-21 12:48:12,132.757,80.94,434
21973.0,2023-04-21 12:48:24,93.828,70.94,420.9112798563766,26085,2023-04-21 12:48:24,132.3814,80.71,434
21974.0,2023-04-21 12:48:36,89.8522,67.93,400.6742648260611,26086,2023-04-21 12:48:36,132.9783,81.07,434
21975.0,2023-04-21 12:48:48,86.7122,65.56,384.6915123749342,26087,2023-04-21 12:48:48,132.6439,80.87,434
21976.0,2023-04-21 12:49:00,89.1231,67.38,396.9631104272978,26088,2023-04-21 12:49:00,132.7957,80.96,434
21977.0,2023-04-21 12:49:12,91.3652,69.08,408.37550828419967,26089,2023-04-21 12:49:12,132.4323,80.74,434
21978.0,2023-04-21 12:49:24,91.6454,69.29,409.80173988827795,26090,2023-04-21 12:49:24,132.3535,80.69,434
21979.0,2023-04-21 12:49:36,95.9091,72.51,431.50417989651675,26091,2023-04-21 12:49:36,132.6355,80.87,434
21980.0,2023-04-21 12:49:48,97.9309,74.04,441.79524005756406,26092,2023-04-21 12:49:48,132.0262,80.49,434
21981.0,2023-04-21 12:50:00,94.8099,71.68,425.9091985289121,26093,2023-04-21 12:50:00,132.9231,81.04,434
21982.0,2023-04-21 12:50:12,94.3092,71.3,423.36061121926906,26094,2023-04-21 12:50:12,131.755,80.33,434
21983.0,2023-04-21 12:50:24,95.1365,71.93,427.57160838577136,26095,2023-04-21 12:50:24,133.1062,81.15,434
21984.0,2023-04-21 12:50:36,96.375,72.86,433.8756335165741,26096,2023-04-21 12:50:36,131.7787,80.34,434
21985.0,2023-04-21 12:50:48,91.7576,69.37,410.3728433357354,26097,2023-04-21 12:50:48,133.1561,81.18,434
21986.0,2023-04-21 12:51:00,91.4041,69.11,408.5735111728458,26098,2023-04-21 12:51:00,131.7367,80.32,434
21987.0,2023-04-21 12:51:12,102.0951,77.19,462.9912202349471,26099,2023-04-21 12:51:12,133.1352,81.17,434
21988.0,2023-04-21 12:51:24,105.3239,79.63,479.42596899743074,26100,2023-04-21 12:51:24,131.5544,80.21,434
21989.0,2023-04-21 12:51:36,101.0134,76.37,457.48531471699044,26101,2023-04-21 12:51:36,133.1421,81.17,434
21990.0,2023-04-21 12:51:48,102.2329,77.29,463.6926289253183,26102,2023-04-21 12:51:48,131.813,80.36,434
21991.0,2023-04-21 12:52:00,101.0526,76.4,457.684844620202,26103,2023-04-21 12:52:00,132.8379,80.99,434
21992.0,2023-04-21 12:52:12,99.8469,75.49,451.5477730818823,26104,2023-04-21 12:52:12,132.0094,80.48,434
21993.0,2023-04-21 12:52:24,99.7991,75.45,451.30446876112944,26105,2023-04-21 12:52:24,132.2744,80.65,434
21994.0,2023-04-21 12:52:36,98.7551,74.66,445.9904580735573,26106,2023-04-21 12:52:36,132.3763,80.71,434
21995.0,2023-04-21 12:52:48,99.1539,74.96,448.02036943582146,26107,2023-04-21 12:52:48,132.2481,80.63,434
21996.0,2023-04-21 12:53:00,100.719,76.15,455.98680442348353,26108,2023-04-21 12:53:00,132.4592,80.76,434
21997.0,2023-04-21 12:53:12,100.7612,76.18,456.20160447234895,26109,2023-04-21 12:53:12,131.7812,80.34,434
21998.0,2023-04-21 12:53:24,105.0067,79.39,477.8114055969539,26110,2023-04-21 12:53:24,132.7408,80.93,434
21999.0,2023-04-21 12:53:36,102.7827,77.71,466.4911376188309,26111,2023-04-21 12:53:36,131.7034,80.3,434
22000.0,2023-04-21 12:53:48,99.4311,75.17,449.43133089424583,26112,2023-04-21 12:53:48,133.1978,81.21,434
22001.0,2023-04-21 12:54:00,100.2106,75.76,453.3990237399953,26113,2023-04-21 12:54:00,131.6386,80.26,434
22002.0,2023-04-21 12:54:12,98.3742,74.37,444.05165858036173,26114,2023-04-21 12:54:12,133.1459,81.18,434
22003.0,2023-04-21 12:54:24,96.7346,73.14,435.7060149756268,26115,2023-04-21 12:54:24,131.738,80.32,434
22004.0,2023-04-21 12:54:36,99.5397,75.26,449.9841101669185,26116,2023-04-21 12:54:36,132.6121,80.85,434
22005.0,2023-04-21 12:54:48,101.4315,76.69,459.6134640162949,26117,2023-04-21 12:54:48,131.7721,80.34,434
22006.0,2023-04-21 12:55:00,104.2779,78.84,474.1017782127561,26118,2023-04-21 12:55:00,132.3189,80.67,434
22007.0,2023-04-21 12:55:12,104.9752,79.37,477.65106906758746,26119,2023-04-21 12:55:12,132.3239,80.68,434
22008.0,2023-04-21 12:55:24,105.0795,79.44,478.1819611314896,26120,2023-04-21 12:55:24,132.1271,80.56,434
22009.0,2023-04-21 12:55:36,106.7636,80.72,486.75411189675805,26121,2023-04-21 12:55:36,132.5836,80.83,434
22010.0,2023-04-21 12:55:48,106.3602,80.41,484.70078631115786,26122,2023-04-21 12:55:48,131.7973,80.35,434
22011.0,2023-04-21 12:56:00,101.3125,76.6,459.0077482386885,26123,2023-04-21 12:56:00,132.874,81.01,434
22012.0,2023-04-21 12:56:12,96.8414,73.22,436.2496321609071,26124,2023-04-21 12:56:12,131.6597,80.27,434
22013.0,2023-04-21 12:56:24,102.4074,77.42,464.58084239752253,26125,2023-04-21 12:56:24,133.1286,81.17,434
22014.0,2023-04-21 12:56:36,108.0875,81.72,493.49282717384307,26126,2023-04-21 12:56:36,131.6609,80.27,434
22015.0,2023-04-21 12:56:48,108.0621,81.7,493.36353994063967,26127,2023-04-21 12:56:48,133.1075,81.15,434
22016.0,2023-04-21 12:57:00,99.6434,75.33,450.51194820168985,26128,2023-04-21 12:57:00,131.6851,80.29,434
22017.0,2023-04-21 12:57:12,93.9503,71.03,421.5337927942023,26129,2023-04-21 12:57:12,133.2761,81.26,434
22018.0,2023-04-21 12:57:24,92.7896,70.15,415.6257734406918,26130,2023-04-21 12:57:24,131.6625,80.27,434
22019.0,2023-04-21 12:57:36,89.6099,67.75,399.44094606207767,26131,2023-04-21 12:57:36,132.8234,80.98,434
22020.0,2023-04-21 12:57:48,84.9251,64.21,375.59508660888037,26132,2023-04-21 12:57:48,131.8095,80.36,434
22021.0,2023-04-21 12:58:00,86.803,65.63,385.15368878339353,26133,2023-04-21 12:58:00,132.1604,80.58,434
22022.0,2023-04-21 12:58:12,91.5612,69.22,409.3731578002573,26134,2023-04-21 12:58:12,132.254,80.63,434
22023.0,2023-04-21 12:58:24,93.3776,70.6,418.6187219888646,26135,2023-04-21 12:58:24,131.8537,80.39,434
22024.0,2023-04-21 12:58:36,92.4514,69.9,413.90431902063733,26136,2023-04-21 12:58:36,132.4918,80.78,434
22025.0,2023-04-21 12:58:48,90.3133,68.28,403.02128621307213,26137,2023-04-21 12:58:48,131.4565,80.15,434
22026.0,2023-04-21 12:59:00,94.979,71.81,426.7699257389393,26138,2023-04-21 12:59:00,132.7532,80.94,434
22027.0,2023-04-21 12:59:12,93.3494,70.58,418.47518261971754,26139,2023-04-21 12:59:12,131.4656,80.15,434
22028.0,2023-04-21 12:59:24,90.0343,68.07,401.6011626672555,26140,2023-04-21 12:59:24,132.6558,80.88,434
22029.0,2023-04-21 12:59:36,90.4402,68.38,403.66721337423394,26141,2023-04-21 12:59:36,131.6335,80.25,434
22030.0,2023-04-21 12:59:48,93.2675,70.51,418.0583076433649,26142,2023-04-21 12:59:48,132.6678,80.89,434
22031.0,2023-04-21 13:00:00,94.5998,71.52,424.839779328281,26143,2023-04-21 13:00:00,131.754,80.33,434
22032.0,2023-04-21 13:00:12,100.0697,75.66,452.68183589911513,26144,2023-04-21 13:00:12,132.4361,80.74,434
22033.0,2023-04-21 13:00:24,101.7385,76.92,461.1761089215485,26145,2023-04-21 13:00:24,131.9806,80.47,434
22034.0,2023-04-21 13:00:36,98.7437,74.65,445.9324315200724,26146,2023-04-21 13:00:36,132.3575,80.7,434
22035.0,2023-04-21 13:00:48,92.9218,70.25,416.29867785917554,26147,2023-04-21 13:00:48,132.2392,80.62,434
22036.0,2023-04-21 13:01:00,90.2032,68.2,402.46087186757245,26148,2023-04-21 13:01:00,132.1696,80.58,434
22037.0,2023-04-21 13:01:12,90.972,68.78,406.37410119382287,26149,2023-04-21 13:01:12,132.3181,80.67,434
22038.0,2023-04-21 13:01:24,93.4124,70.62,418.7958556784504,26150,2023-04-21 13:01:24,131.9842,80.47,434
22039.0,2023-04-21 13:01:36,94.2051,71.22,422.8307371650772,26151,2023-04-21 13:01:36,132.1853,80.59,434
22040.0,2023-04-21 13:01:48,100.2228,75.77,453.4611223323214,26152,2023-04-21 13:01:48,131.6917,80.29,434
22041.0,2023-04-21 13:02:00,104.8427,79.27,476.97663763453835,26153,2023-04-21 13:02:00,132.2652,80.64,434
22042.0,2023-04-21 13:02:12,101.0676,76.41,457.76119534847163,26154,2023-04-21 13:02:12,131.4188,80.12,434
22043.0,2023-04-21 13:02:24,96.8648,73.23,436.3687392970079,26155,2023-04-21 13:02:24,132.5757,80.83,434
22044.0,2023-04-21 13:02:36,90.6516,68.54,404.7432496379818,26156,2023-04-21 13:02:36,131.1767,79.98,434
22045.0,2023-04-21 13:02:48,86.8307,65.65,385.29468312826486,26157,2023-04-21 13:02:48,132.9025,81.03,434
22046.0,2023-04-21 13:03:00,87.1705,65.9,387.02428162600154,26158,2023-04-21 13:03:00,131.089,79.92,434
22047.0,2023-04-21 13:03:12,90.5885,68.49,404.42206757439385,26159,2023-04-21 13:03:12,133.0256,81.1,434
22048.0,2023-04-21 13:03:24,91.1897,68.94,407.48220476344403,26160,2023-04-21 13:03:24,131.6032,80.24,434
22049.0,2023-04-21 13:03:36,88.0189,66.55,391.3426788169366,26161,2023-04-21 13:03:36,132.9033,81.03,434
22050.0,2023-04-21 13:03:48,94.2817,71.28,423.2206348841079,26162,2023-04-21 13:03:48,131.4697,80.15,434
22051.0,2023-04-21 13:04:00,108.054,81.69,493.322310547374,26163,2023-04-21 13:04:00,132.6144,80.85,434
22052.0,2023-04-21 13:04:12,107.261,81.09,489.2859020461818,26164,2023-04-21 13:04:12,131.6622,80.27,434
22053.0,2023-04-21 13:04:24,101.6177,76.83,460.56123105654973,26165,2023-04-21 13:04:24,132.8087,80.97,434
22054.0,2023-04-21 13:04:36,99.9036,75.53,451.8363788347418,26166,2023-04-21 13:04:36,131.9043,80.42,434
22055.0,2023-04-21 13:04:48,107.5469,81.31,490.7411469270025,26167,2023-04-21 13:04:48,132.1101,80.55,434
22056.0,2023-04-21 13:05:00,109.8479,83.05,502.4533486435767,26168,2023-04-21 13:05:00,132.1299,80.56,434
22057.0,2023-04-21 13:05:12,99.7871,75.44,451.24338817851367,26169,2023-04-21 13:05:12,132.4773,80.77,434
22058.0,2023-04-21 13:05:24,93.0348,70.34,416.87385334547406,26170,2023-04-21 13:05:24,132.6289,80.86,434
22059.0,2023-04-21 13:05:36,92.5571,69.98,414.44233715251124,26171,2023-04-21 13:05:36,132.2232,80.61,434
22060.0,2023-04-21 13:05:48,89.2149,67.45,397.4303768843085,26172,2023-04-21 13:05:48,132.7481,80.93,434
22061.0,2023-04-21 13:06:00,84.3224,63.75,372.52731434700326,26173,2023-04-21 13:06:00,131.6536,80.27,434
22062.0,2023-04-21 13:06:12,82.3405,62.25,362.4393471231534,26174,2023-04-21 13:06:12,133.0905,81.14,434
22063.0,2023-04-21 13:06:24,78.3884,59.26,342.32296624350414,26175,2023-04-21 13:06:24,131.4979,80.17,434
22064.0,2023-04-21 13:06:36,86.8922,65.69,385.6077211141708,26176,2023-04-21 13:06:36,133.0538,81.12,434
22065.0,2023-04-21 13:06:48,88.853,67.18,395.58828831358784,26177,2023-04-21 13:06:48,131.5892,80.23,434
22066.0,2023-04-21 13:07:00,87.054,65.82,386.43129096977344,26178,2023-04-21 13:07:00,133.2837,81.26,434
22067.0,2023-04-21 13:07:12,90.0168,68.06,401.5120868176075,26179,2023-04-21 13:07:12,131.8056,80.36,434
22068.0,2023-04-21 13:07:24,89.9034,67.97,400.93487531188845,26180,2023-04-21 13:07:24,132.9689,81.07,434
22069.0,2023-04-21 13:07:36,92.0798,69.62,412.0128569789689,26181,2023-04-21 13:07:36,131.7978,80.35,434
22070.0,2023-04-21 13:07:48,98.6575,74.59,445.49366933494906,26182,2023-04-21 13:07:48,132.298,80.66,434
22071.0,2023-04-21 13:08:00,92.4648,69.91,413.9725256712249,26183,2023-04-21 13:08:00,132.4249,80.74,434
22072.0,2023-04-21 13:08:12,87.0583,65.82,386.4531781785441,26184,2023-04-21 13:08:12,132.4613,80.76,434
22073.0,2023-04-21 13:08:24,83.5042,63.13,368.36263662231784,26185,2023-04-21 13:08:24,132.4928,80.78,434
22074.0,2023-04-21 13:08:36,82.2578,62.19,362.01840010795974,26186,2023-04-21 13:08:36,132.2794,80.65,434
22075.0,2023-04-21 13:08:48,84.4205,63.83,373.02664810988716,26187,2023-04-21 13:08:48,132.664,80.88,434
22076.0,2023-04-21 13:09:00,84.7654,64.09,374.7822058552355,26188,2023-04-21 13:09:00,132.2217,80.61,434
22077.0,2023-04-21 13:09:12,86.0105,65.03,381.1198253064769,26189,2023-04-21 13:09:12,132.6525,80.88,434
22078.0,2023-04-21 13:09:24,85.4342,64.59,378.1864303263545,26190,2023-04-21 13:09:24,131.4588,80.15,434
22079.0,2023-04-21 13:09:36,82.3954,62.29,362.71879078862054,26191,2023-04-21 13:09:36,132.9905,81.08,434
22080.0,2023-04-21 13:09:48,83.2303,62.93,366.9684723241129,26192,2023-04-21 13:09:48,131.3781,80.1,434
22081.0,2023-04-21 13:10:00,85.213,64.42,377.0605115868037,26193,2023-04-21 13:10:00,132.753,80.94,434
22082.0,2023-04-21 13:10:12,81.5025,61.62,358.17388643715196,26194,2023-04-21 13:10:12,131.6477,80.26,434
22083.0,2023-04-21 13:10:24,82.4216,62.31,362.852150060665,26195,2023-04-21 13:10:24,132.404,80.72,434
22084.0,2023-04-21 13:10:36,83.9503,63.47,370.63330728105916,26196,2023-04-21 13:10:36,132.0831,80.53,434
22085.0,2023-04-21 13:10:48,85.0192,64.28,376.07406017755903,26197,2023-04-21 13:10:48,132.0803,80.53,434
22086.0,2023-04-21 13:11:00,81.8723,61.9,360.056186391428,26198,2023-04-21 13:11:00,132.3644,80.7,434
22087.0,2023-04-21 13:11:12,79.0043,59.73,345.4579271462586,26199,2023-04-21 13:11:12,131.9689,80.46,434
22088.0,2023-04-21 13:11:24,86.7516,65.59,384.89206028785594,26200,2023-04-21 13:11:24,132.236,80.62,434
22089.0,2023-04-21 13:11:36,88.0998,66.61,391.7544637447379,26201,2023-04-21 13:11:36,131.9615,80.45,434
22090.0,2023-04-21 13:11:48,84.0118,63.52,370.94634526696495,26202,2023-04-21 13:11:48,133.0503,81.12,434
22091.0,2023-04-21 13:12:00,87.5372,66.18,388.8908024297685,26203,2023-04-21 13:12:00,131.3283,80.07,434
22092.0,2023-04-21 13:12:12,95.4754,72.18,429.2966258398117,26204,2023-04-21 13:12:12,132.6797,80.89,434
22093.0,2023-04-21 13:12:24,98.702,74.62,445.7201764954825,26205,2023-04-21 13:12:24,131.7466,80.32,434
22094.0,2023-04-21 13:12:36,99.8194,75.47,451.40779674672115,26206,2023-04-21 13:12:36,132.7281,80.92,434
22095.0,2023-04-21 13:12:48,96.6921,73.1,435.4896879121959,26207,2023-04-21 13:12:48,131.8362,80.38,434
22096.0,2023-04-21 13:13:00,97.7274,73.89,440.75941517737164,26208,2023-04-21 13:13:00,132.2067,80.6,434
22097.0,2023-04-21 13:13:12,102.1129,77.2,463.08182309916054,26209,2023-04-21 13:13:12,132.136,80.56,434
22098.0,2023-04-21 13:13:24,96.5601,73.0,434.81780150342246,26210,2023-04-21 13:13:24,132.2413,80.63,434
22099.0,2023-04-21 13:13:36,92.5821,70.0,414.56958836629406,26211,2023-04-21 13:13:36,132.5943,80.84,434
22100.0,2023-04-21 13:13:48,94.2486,71.26,423.05215427705934,26212,2023-04-21 13:13:48,131.7863,80.35,434
22101.0,2023-04-21 13:14:00,98.2218,74.26,443.2759351811414,26213,2023-04-21 13:14:00,132.7995,80.97,434
22102.0,2023-04-21 13:14:12,93.5398,70.72,419.4443278638878,26214,2023-04-21 13:14:12,131.6889,80.29,434
22103.0,2023-04-21 13:14:24,84.7059,64.04,374.4793479664323,26215,2023-04-21 13:14:24,133.4384,81.35,434
22104.0,2023-04-21 13:14:36,80.1623,60.61,351.3522033686806,26216,2023-04-21 13:14:36,131.9003,80.42,434
22105.0,2023-04-21 13:14:48,87.2272,65.95,387.31288737886103,26217,2023-04-21 13:14:48,132.6866,80.9,434
22106.0,2023-04-21 13:15:00,88.7396,67.09,395.0110768078688,26218,2023-04-21 13:15:00,131.8499,80.39,434
22107.0,2023-04-21 13:15:12,83.4172,63.07,367.9198023983535,26219,2023-04-21 13:15:12,132.7492,80.93,434
22108.0,2023-04-21 13:15:24,81.7873,61.83,359.62353226456634,26220,2023-04-21 13:15:24,132.0605,80.51,434
22109.0,2023-04-21 13:15:36,82.1495,62.11,361.4671478498524,26221,2023-04-21 13:15:36,132.696,80.9,434
22110.0,2023-04-21 13:15:48,82.726,62.54,364.40156083968503,26222,2023-04-21 13:15:48,132.3389,80.68,434
22111.0,2023-04-21 13:16:00,81.7405,61.8,359.3853179923648,26223,2023-04-21 13:16:00,132.4816,80.77,434
22112.0,2023-04-21 13:16:12,79.5939,60.18,348.45901977211355,26224,2023-04-21 13:16:12,132.6457,80.87,434
22113.0,2023-04-21 13:16:24,82.0544,62.04,360.9830842326224,26225,2023-04-21 13:16:24,131.9191,80.43,434
22114.0,2023-04-21 13:16:36,85.6985,64.79,379.5317301584668,26226,2023-04-21 13:16:36,132.6574,80.88,434
22115.0,2023-04-21 13:16:48,80.4542,60.83,352.8379885408092,26227,2023-04-21 13:16:48,131.8138,80.36,434
22116.0,2023-04-21 13:17:00,79.1216,59.82,346.05498984132777,26228,2023-04-21 13:17:00,132.8125,80.97,434
22117.0,2023-04-21 13:17:12,82.3361,62.25,362.4169509095276,26229,2023-04-21 13:17:12,131.4997,80.17,434
22118.0,2023-04-21 13:17:24,83.4501,63.09,368.0872649956918,26230,2023-04-21 13:17:24,133.1312,81.17,434
22119.0,2023-04-21 13:17:36,83.4478,63.09,368.07555788402374,26231,2023-04-21 13:17:36,131.708,80.3,434
22120.0,2023-04-21 13:17:48,81.0737,61.29,355.99127361834843,26232,2023-04-21 13:17:48,133.0559,81.12,434
22121.0,2023-04-21 13:18:00,81.5216,61.63,358.27110636448214,26233,2023-04-21 13:18:00,131.711,80.3,434
22122.0,2023-04-21 13:18:12,90.2937,68.27,402.9215212614664,26234,2023-04-21 13:18:12,132.6566,80.88,434
22123.0,2023-04-21 13:18:24,100.9463,76.32,457.14377245919724,26235,2023-04-21 13:18:24,131.7128,80.3,434
22124.0,2023-04-21 13:18:36,100.218,75.77,453.43669009927504,26236,2023-04-21 13:18:36,132.9084,81.03,434
22125.0,2023-04-21 13:18:48,92.8969,70.23,416.1719356502478,26237,2023-04-21 13:18:48,132.3873,80.71,434
22126.0,2023-04-21 13:19:00,91.4387,69.13,408.7496268527213,26238,2023-04-21 13:19:00,132.4648,80.76,434
22127.0,2023-04-21 13:19:12,91.518,69.19,409.15326770284054,26239,2023-04-21 13:19:12,132.4824,80.77,434
22128.0,2023-04-21 13:19:24,93.4778,70.67,419.12874485370634,26240,2023-04-21 13:19:24,132.2856,80.65,434
22129.0,2023-04-21 13:19:36,90.8298,68.67,405.65029628982603,26241,2023-04-21 13:19:36,132.8628,81.0,434
22130.0,2023-04-21 13:19:48,91.2108,68.96,407.5896047878768,26242,2023-04-21 13:19:48,131.8372,80.38,434
22131.0,2023-04-21 13:20:00,98.4072,74.4,444.2196301825551,26243,2023-04-21 13:20:00,132.7387,80.93,434
22132.0,2023-04-21 13:20:12,98.1343,74.19,442.8305559329014,26244,2023-04-21 13:20:12,131.6032,80.24,434
22133.0,2023-04-21 13:20:24,94.7476,71.63,425.59208850416525,26245,2023-04-21 13:20:24,133.1965,81.21,434
22134.0,2023-04-21 13:20:36,92.7125,70.09,415.2333306973855,26246,2023-04-21 13:20:36,131.6284,80.25,434
22135.0,2023-04-21 13:20:48,90.3342,68.3,403.12766822779463,26247,2023-04-21 13:20:48,132.8847,81.02,434
22136.0,2023-04-21 13:21:00,89.7742,67.87,400.2772410390586,26248,2023-04-21 13:21:00,131.8054,80.36,434
22137.0,2023-04-21 13:21:12,91.6581,69.3,409.86638350487965,26249,2023-04-21 13:21:12,132.5717,80.83,434
22138.0,2023-04-21 13:21:24,88.835,67.16,395.4966674396642,26250,2023-04-21 13:21:24,132.2115,80.61,434
22139.0,2023-04-21 13:21:36,89.5125,67.68,398.9451753331797,26251,2023-04-21 13:21:36,131.8547,80.39,434
22140.0,2023-04-21 13:21:48,94.7601,71.64,425.6557141110566,26252,2023-04-21 13:21:48,132.5035,80.78,434
22141.0,2023-04-21 13:22:00,96.9179,73.27,436.6390208750827,26253,2023-04-21 13:22:00,131.2309,80.01,434
22142.0,2023-04-21 13:22:12,100.6541,76.1,455.65646027250324,26254,2023-04-21 13:22:12,133.1556,81.18,434
22143.0,2023-04-21 13:22:24,96.8032,73.19,436.05519230624697,26255,2023-04-21 13:22:24,131.5757,80.22,434
22144.0,2023-04-21 13:22:36,92.7754,70.14,415.55349475126314,26256,2023-04-21 13:22:36,132.8817,81.02,434
22145.0,2023-04-21 13:22:48,88.8266,67.16,395.4539110318332,26257,2023-04-21 13:22:48,131.9056,80.42,434
22146.0,2023-04-21 13:23:00,88.2589,66.73,392.564290469252,26258,2023-04-21 13:23:00,132.5719,80.83,434
22147.0,2023-04-21 13:23:12,86.3963,65.32,383.083566037574,26259,2023-04-21 13:23:12,132.1798,80.59,434
22148.0,2023-04-21 13:23:24,88.2653,66.73,392.5968667799804,26260,2023-04-21 13:23:24,132.3677,80.7,434
22149.0,2023-04-21 13:23:36,99.13,74.95,447.89871727544505,26261,2023-04-21 13:23:36,132.0811,80.53,434
22150.0,2023-04-21 13:23:48,102.9356,77.82,467.2694060423268,26262,2023-04-21 13:23:48,131.9765,80.46,434
