Num1,Date1,Amps1,Kilowatts_x,ACFM1,Num2,Date2,Amps2,Kilowatts_y,ACFM2
22682,2024-01-12 11:10:12,0.3754,0.1,0,22685,2024-01-12 11:10:12,33.6824,11.41,45.6
22683,2024-01-12 11:10:24,0.3754,0.1,0,22686,2024-01-12 11:10:24,33.5948,11.38,45.6
22684,2024-01-12 11:10:36,0.3754,0.1,0,22687,2024-01-12 11:10:36,33.5955,11.38,45.6
22685,2024-01-12 11:10:48,0.3754,0.1,0,22688,2024-01-12 11:10:48,33.4343,11.32,45.6
22686,2024-01-12 11:11:00,0.3754,0.1,0,22689,2024-01-12 11:11:00,33.3752,11.3,45.6
22687,2024-01-12 11:11:12,0.3754,0.1,0,22690,2024-01-12 11:11:12,33.2552,11.26,45.6
22688,2024-01-12 11:11:24,0.3754,0.1,0,22691,2024-01-12 11:11:24,34.4136,11.65,45.6
22689,2024-01-12 11:11:36,0.3751,0.1,0,22692,2024-01-12 11:11:36,34.3648,11.64,45.6
22690,2024-01-12 11:11:48,0.3731,0.1,0,22693,2024-01-12 11:11:48,34.5028,11.68,45.6
22691,2024-01-12 11:12:00,0.3723,0.1,0,22694,2024-01-12 11:12:00,34.7372,11.76,45.6
22692,2024-01-12 11:12:12,0.3726,0.1,0,22695,2024-01-12 11:12:12,34.8161,11.79,45.6
22693,2024-01-12 11:12:24,0.3723,0.1,0,22696,2024-01-12 11:12:24,33.9752,11.5,45.6
22694,2024-01-12 11:12:36,0.3731,0.1,0,22697,2024-01-12 11:12:36,33.8933,11.48,45.6
22695,2024-01-12 11:12:48,0.3733,0.1,0,22698,2024-01-12 11:12:48,33.7771,11.44,45.6
22696,2024-01-12 11:13:00,0.3726,0.1,0,22699,2024-01-12 11:13:00,33.7644,11.43,45.6
22697,2024-01-12 11:13:12,0.3726,0.1,0,22700,2024-01-12 11:13:12,33.6905,11.41,45.6
22698,2024-01-12 11:13:24,0.3723,0.1,0,22701,2024-01-12 11:13:24,33.667,11.4,45.6
22699,2024-01-12 11:13:36,0.3723,0.1,0,22702,2024-01-12 11:13:36,34.8985,11.82,45.6
22700,2024-01-12 11:13:48,0.3723,0.1,0,22703,2024-01-12 11:13:48,34.6537,11.73,45.6
22701,2024-01-12 11:14:00,0.3723,0.1,0,22704,2024-01-12 11:14:00,34.8234,11.79,45.6
22702,2024-01-12 11:14:12,0.3723,0.1,0,22705,2024-01-12 11:14:12,34.8972,11.82,45.6
22703,2024-01-12 11:14:24,0.3726,0.1,0,22706,2024-01-12 11:14:24,34.8702,11.81,45.6
22704,2024-01-12 11:14:36,0.3726,0.1,0,22707,2024-01-12 11:14:36,33.9804,11.51,45.6
22705,2024-01-12 11:14:48,0.3726,0.1,0,22708,2024-01-12 11:14:48,33.7925,11.44,45.6
22706,2024-01-12 11:15:00,0.3726,0.1,0,22709,2024-01-12 11:15:00,33.7692,11.43,45.6
22707,2024-01-12 11:15:12,0.3723,0.1,0,22710,2024-01-12 11:15:12,33.7083,11.41,45.6
22708,2024-01-12 11:15:24,0.3723,0.1,0,22711,2024-01-12 11:15:24,33.6122,11.38,45.6
22709,2024-01-12 11:15:36,0.3723,0.1,0,22712,2024-01-12 11:15:36,33.5487,11.36,45.6
22710,2024-01-12 11:15:48,0.3736,0.1,0,22713,2024-01-12 11:15:48,34.6134,11.72,45.6
22711,2024-01-12 11:16:00,0.3754,0.1,0,22714,2024-01-12 11:16:00,34.4036,11.65,45.6
22712,2024-01-12 11:16:12,0.3736,0.1,0,22715,2024-01-12 11:16:12,34.5594,11.7,45.6
22713,2024-01-12 11:16:24,0.3723,0.1,0,22716,2024-01-12 11:16:24,34.6589,11.74,45.6
22714,2024-01-12 11:16:36,0.3723,0.1,0,22717,2024-01-12 11:16:36,34.7262,11.76,45.6
22715,2024-01-12 11:16:48,0.3733,0.1,0,22718,2024-01-12 11:16:48,33.8042,11.45,45.6
22716,2024-01-12 11:17:00,0.3723,0.1,0,22719,2024-01-12 11:17:00,33.7667,11.43,45.6
22717,2024-01-12 11:17:12,0.3726,0.1,0,22720,2024-01-12 11:17:12,33.7266,11.42,45.6
22718,2024-01-12 11:17:24,0.3723,0.1,0,22721,2024-01-12 11:17:24,33.6806,11.4,45.6
22719,2024-01-12 11:17:36,0.3723,0.1,0,22722,2024-01-12 11:17:36,33.5443,11.36,45.6
22720,2024-01-12 11:17:48,0.3728,0.1,0,22723,2024-01-12 11:17:48,33.5054,11.35,45.6
22721,2024-01-12 11:18:00,0.3728,0.1,0,22724,2024-01-12 11:18:00,34.4391,11.66,45.6
22722,2024-01-12 11:18:12,0.3726,0.1,0,22725,2024-01-12 11:18:12,34.5212,11.69,45.6
22723,2024-01-12 11:18:24,0.3723,0.1,0,22726,2024-01-12 11:18:24,34.5822,11.71,45.6
22724,2024-01-12 11:18:36,0.3723,0.1,0,22727,2024-01-12 11:18:36,34.6141,11.72,45.6
22725,2024-01-12 11:18:48,0.3733,0.1,0,22728,2024-01-12 11:18:48,34.7122,11.75,45.6
22726,2024-01-12 11:19:00,0.3726,0.1,0,22729,2024-01-12 11:19:00,33.8399,11.46,45.6
22727,2024-01-12 11:19:12,0.3736,0.1,0,22730,2024-01-12 11:19:12,33.7536,11.43,45.6
22728,2024-01-12 11:19:24,0.3736,0.1,0,22731,2024-01-12 11:19:24,33.7354,11.42,45.6
22729,2024-01-12 11:19:36,0.3736,0.1,0,22732,2024-01-12 11:19:36,33.6281,11.39,45.6
22730,2024-01-12 11:19:48,0.3738,0.1,0,22733,2024-01-12 11:19:48,33.542,11.36,45.6
22731,2024-01-12 11:20:00,0.3736,0.1,0,22734,2024-01-12 11:20:00,33.4292,11.32,45.6
22732,2024-01-12 11:20:12,0.3741,0.1,0,22735,2024-01-12 11:20:12,34.5345,11.69,45.6
22733,2024-01-12 11:20:24,0.3744,0.1,0,22736,2024-01-12 11:20:24,34.5356,11.69,45.6
22734,2024-01-12 11:20:36,0.3751,0.1,0,22737,2024-01-12 11:20:36,34.5309,11.69,45.6
22735,2024-01-12 11:20:48,0.3741,0.1,0,22738,2024-01-12 11:20:48,34.5875,11.71,45.6
22736,2024-01-12 11:21:00,0.3746,0.1,0,22739,2024-01-12 11:21:00,34.6576,11.74,45.6
22737,2024-01-12 11:21:12,0.3746,0.1,0,22740,2024-01-12 11:21:12,34.1025,11.55,45.6
22738,2024-01-12 11:21:24,0.3741,0.1,0,22741,2024-01-12 11:21:24,33.8602,11.47,45.6
22739,2024-01-12 11:21:36,0.3731,0.1,0,22742,2024-01-12 11:21:36,33.8222,11.45,45.6
22740,2024-01-12 11:21:48,0.3733,0.1,0,22743,2024-01-12 11:21:48,33.7216,11.42,45.6
22741,2024-01-12 11:22:00,0.3746,0.1,0,22744,2024-01-12 11:22:00,33.6676,11.4,45.6
22742,2024-01-12 11:22:12,0.3754,0.1,0,22745,2024-01-12 11:22:12,33.596,11.38,45.6
22743,2024-01-12 11:22:24,0.3754,0.1,0,22746,2024-01-12 11:22:24,34.4132,11.65,45.6
22744,2024-01-12 11:22:36,0.3754,0.1,0,22747,2024-01-12 11:22:36,34.4534,11.67,45.6
22745,2024-01-12 11:22:48,0.3754,0.1,0,22748,2024-01-12 11:22:48,34.5906,11.71,45.6
22746,2024-01-12 11:23:00,0.3754,0.1,0,22749,2024-01-12 11:23:00,34.6235,11.72,45.6
22747,2024-01-12 11:23:12,0.3754,0.1,0,22750,2024-01-12 11:23:12,34.7169,11.76,45.6
22748,2024-01-12 11:23:24,0.3754,0.1,0,22751,2024-01-12 11:23:24,34.168,11.57,45.6
22749,2024-01-12 11:23:36,0.3754,0.1,0,22752,2024-01-12 11:23:36,33.8528,11.46,45.6
22750,2024-01-12 11:23:48,0.3754,0.1,0,22753,2024-01-12 11:23:48,33.7416,11.43,45.6
22751,2024-01-12 11:24:00,0.3754,0.1,0,22754,2024-01-12 11:24:00,33.7264,11.42,45.6
22752,2024-01-12 11:24:12,0.3754,0.1,0,22755,2024-01-12 11:24:12,33.6711,11.4,45.6
22753,2024-01-12 11:24:24,0.3754,0.1,0,22756,2024-01-12 11:24:24,33.7025,11.41,45.6
22754,2024-01-12 11:24:36,0.3754,0.1,0,22757,2024-01-12 11:24:36,34.578,11.71,45.6
22755,2024-01-12 11:24:48,0.3754,0.1,0,22758,2024-01-12 11:24:48,34.6163,11.72,45.6
22756,2024-01-12 11:25:00,0.3754,0.1,0,22759,2024-01-12 11:25:00,34.6527,11.73,45.6
22757,2024-01-12 11:25:12,0.3754,0.1,0,22760,2024-01-12 11:25:12,34.7406,11.76,45.6
22758,2024-01-12 11:25:24,0.3754,0.1,0,22761,2024-01-12 11:25:24,34.8775,11.81,45.6
22759,2024-01-12 11:25:36,0.3754,0.1,0,22762,2024-01-12 11:25:36,34.46,11.67,45.6
22760,2024-01-12 11:25:48,0.3754,0.1,0,22763,2024-01-12 11:25:48,33.9806,11.51,45.6
22761,2024-01-12 11:26:00,0.3754,0.1,0,22764,2024-01-12 11:26:00,33.9353,11.49,45.6
22762,2024-01-12 11:26:12,0.3754,0.1,0,22765,2024-01-12 11:26:12,33.9577,11.5,45.6
22763,2024-01-12 11:26:24,0.3754,0.1,0,22766,2024-01-12 11:26:24,33.9284,11.49,45.6
22764,2024-01-12 11:26:36,0.3754,0.1,0,22767,2024-01-12 11:26:36,33.8881,11.48,45.6
22765,2024-01-12 11:26:48,0.3754,0.1,0,22768,2024-01-12 11:26:48,34.4347,11.66,45.6
22766,2024-01-12 11:27:00,0.3754,0.1,0,22769,2024-01-12 11:27:00,34.8509,11.8,45.6
22767,2024-01-12 11:27:12,0.3754,0.1,0,22770,2024-01-12 11:27:12,34.9396,11.83,45.6
22768,2024-01-12 11:27:24,0.3754,0.1,0,22771,2024-01-12 11:27:24,34.433,11.66,45.6
22769,2024-01-12 11:27:36,0.3754,0.1,0,22772,2024-01-12 11:27:36,22.8326,7.73,0.0
22770,2024-01-12 11:27:48,0.3754,0.1,0,22773,2024-01-12 11:27:48,17.9417,6.08,0.0
22771,2024-01-12 11:28:00,0.3754,0.1,0,22774,2024-01-12 11:28:00,17.3968,5.89,0.0
22772,2024-01-12 11:28:12,0.3754,0.1,0,22775,2024-01-12 11:28:12,17.4665,5.91,0.0
22773,2024-01-12 11:28:24,0.3754,0.1,0,22776,2024-01-12 11:28:24,17.3767,5.88,0.0
22774,2024-01-12 11:28:36,0.3754,0.1,0,22777,2024-01-12 11:28:36,17.3467,5.87,0.0
22775,2024-01-12 11:28:48,0.3754,0.1,0,22778,2024-01-12 11:28:48,17.2696,5.85,0.0
22776,2024-01-12 11:29:00,0.3754,0.1,0,22779,2024-01-12 11:29:00,17.2909,5.85,0.0
22777,2024-01-12 11:29:12,0.3754,0.1,0,22780,2024-01-12 11:29:12,17.2796,5.85,0.0
22778,2024-01-12 11:29:24,0.3754,0.1,0,22781,2024-01-12 11:29:24,17.2269,5.83,0.0
22779,2024-01-12 11:29:36,0.3754,0.1,0,22782,2024-01-12 11:29:36,17.2607,5.84,0.0
22780,2024-01-12 11:29:48,0.3754,0.1,0,22783,2024-01-12 11:29:48,17.1766,5.82,0.0
22781,2024-01-12 11:30:00,0.3754,0.1,0,22784,2024-01-12 11:30:00,17.167,5.81,0.0
22782,2024-01-12 11:30:12,0.3754,0.1,0,22785,2024-01-12 11:30:12,17.2072,5.83,0.0
22783,2024-01-12 11:30:24,0.3754,0.1,0,22786,2024-01-12 11:30:24,17.1614,5.81,0.0
22784,2024-01-12 11:30:36,0.3754,0.1,0,22787,2024-01-12 11:30:36,17.107,5.79,0.0
22785,2024-01-12 11:30:48,0.3754,0.1,0,22788,2024-01-12 11:30:48,17.1608,5.81,0.0
22786,2024-01-12 11:31:00,0.3754,0.1,0,22789,2024-01-12 11:31:00,17.1019,5.79,0.0
22787,2024-01-12 11:31:12,0.3754,0.1,0,22790,2024-01-12 11:31:12,17.0958,5.79,0.0
22788,2024-01-12 11:31:24,0.3754,0.1,0,22791,2024-01-12 11:31:24,17.0821,5.78,0.0
22789,2024-01-12 11:31:36,0.3754,0.1,0,22792,2024-01-12 11:31:36,17.0675,5.78,0.0
22790,2024-01-12 11:31:48,0.3754,0.1,0,22793,2024-01-12 11:31:48,17.08,5.78,0.0
22791,2024-01-12 11:32:00,0.3754,0.1,0,22794,2024-01-12 11:32:00,17.7957,6.03,0.0
22792,2024-01-12 11:32:12,0.3754,0.1,0,22795,2024-01-12 11:32:12,18.048,6.11,0.0
22793,2024-01-12 11:32:24,0.3754,0.1,0,22796,2024-01-12 11:32:24,18.0659,6.12,0.0
22794,2024-01-12 11:32:36,0.3754,0.1,0,22797,2024-01-12 11:32:36,17.6289,5.97,0.0
22795,2024-01-12 11:32:48,0.3754,0.1,0,22798,2024-01-12 11:32:48,17.1855,5.82,0.0
22796,2024-01-12 11:33:00,0.3754,0.1,0,22799,2024-01-12 11:33:00,17.2708,5.85,0.0
22797,2024-01-12 11:33:12,0.3754,0.1,0,22800,2024-01-12 11:33:12,17.2388,5.84,0.0
22798,2024-01-12 11:33:24,0.3754,0.1,0,22801,2024-01-12 11:33:24,17.1673,5.81,0.0
22799,2024-01-12 11:33:36,0.3754,0.1,0,22802,2024-01-12 11:33:36,17.1621,5.81,0.0
22800,2024-01-12 11:33:48,0.3754,0.1,0,22803,2024-01-12 11:33:48,17.1397,5.8,0.0
22801,2024-01-12 11:34:00,0.3754,0.1,0,22804,2024-01-12 11:34:00,17.1235,5.8,0.0
22802,2024-01-12 11:34:12,0.3754,0.1,0,22805,2024-01-12 11:34:12,17.1255,5.8,0.0
22803,2024-01-12 11:34:24,0.3754,0.1,0,22806,2024-01-12 11:34:24,17.119,5.8,0.0
22804,2024-01-12 11:34:36,0.3754,0.1,0,22807,2024-01-12 11:34:36,17.0963,5.79,0.0
22805,2024-01-12 11:34:48,0.3754,0.1,0,22808,2024-01-12 11:34:48,17.0976,5.79,0.0
22806,2024-01-12 11:35:00,0.3754,0.1,0,22809,2024-01-12 11:35:00,17.1153,5.8,0.0
22807,2024-01-12 11:35:12,0.3754,0.1,0,22810,2024-01-12 11:35:12,17.0628,5.78,0.0
22808,2024-01-12 11:35:24,0.3754,0.1,0,22811,2024-01-12 11:35:24,17.0202,5.76,0.0
22809,2024-01-12 11:35:36,0.3754,0.1,0,22812,2024-01-12 11:35:36,17.0754,5.78,0.0
22810,2024-01-12 11:35:48,0.3754,0.1,0,22813,2024-01-12 11:35:48,17.0507,5.77,0.0
22811,2024-01-12 11:36:00,0.3754,0.1,0,22814,2024-01-12 11:36:00,17.0113,5.76,0.0
22812,2024-01-12 11:36:12,0.3754,0.1,0,22815,2024-01-12 11:36:12,16.9848,5.75,0.0
22813,2024-01-12 11:36:24,0.3754,0.1,0,22816,2024-01-12 11:36:24,17.011,5.76,0.0
22814,2024-01-12 11:36:36,0.3754,0.1,0,22817,2024-01-12 11:36:36,17.9396,6.07,0.0
22815,2024-01-12 11:36:48,0.3754,0.1,0,22818,2024-01-12 11:36:48,17.9975,6.09,0.0
22816,2024-01-12 11:37:00,0.3754,0.1,0,22819,2024-01-12 11:37:00,18.0622,6.12,0.0
22817,2024-01-12 11:37:12,0.3754,0.1,0,22820,2024-01-12 11:37:12,17.3976,5.89,0.0
22818,2024-01-12 11:37:24,0.3754,0.1,0,22821,2024-01-12 11:37:24,15.8095,5.35,0.0
22819,2024-01-12 11:37:36,0.3754,0.1,0,22822,2024-01-12 11:37:36,0.1445,0.04,0.0
22820,2024-01-12 11:37:48,0.3754,0.1,0,22823,2024-01-12 11:37:48,0.1434,0.04,0.0
22821,2024-01-12 11:38:00,0.3754,0.1,0,22824,2024-01-12 11:38:00,0.1421,0.04,0.0
22822,2024-01-12 11:38:12,0.3751,0.1,0,22825,2024-01-12 11:38:12,0.1419,0.04,0.0
22823,2024-01-12 11:38:24,0.3751,0.1,0,22826,2024-01-12 11:38:24,0.1419,0.04,0.0
22824,2024-01-12 11:38:36,0.3754,0.1,0,22827,2024-01-12 11:38:36,0.1419,0.04,0.0
22825,2024-01-12 11:38:48,0.3754,0.1,0,22828,2024-01-12 11:38:48,0.1419,0.04,0.0
22826,2024-01-12 11:39:00,0.3754,0.1,0,22829,2024-01-12 11:39:00,0.1419,0.04,0.0
22827,2024-01-12 11:39:12,0.3754,0.1,0,22830,2024-01-12 11:39:12,0.1421,0.04,0.0
22828,2024-01-12 11:39:24,0.3751,0.1,0,22831,2024-01-12 11:39:24,0.1425,0.04,0.0
22829,2024-01-12 11:39:36,0.3754,0.1,0,22832,2024-01-12 11:39:36,0.1423,0.04,0.0
22830,2024-01-12 11:39:48,0.3754,0.1,0,22833,2024-01-12 11:39:48,0.1424,0.04,0.0
22831,2024-01-12 11:40:00,0.3751,0.1,0,22834,2024-01-12 11:40:00,0.1421,0.04,0.0
22832,2024-01-12 11:40:12,0.3746,0.1,0,22835,2024-01-12 11:40:12,21.106,7.15,0.0
22833,2024-01-12 11:40:24,0.3754,0.1,0,22836,2024-01-12 11:40:24,30.5842,10.36,45.6
22834,2024-01-12 11:40:36,0.3751,0.1,0,22837,2024-01-12 11:40:36,30.783,10.42,45.6
22835,2024-01-12 11:40:48,0.3751,0.1,0,22838,2024-01-12 11:40:48,30.7594,10.42,45.6
22836,2024-01-12 11:41:00,0.3754,0.1,0,22839,2024-01-12 11:41:00,30.817,10.44,45.6
22837,2024-01-12 11:41:12,0.3754,0.1,0,22840,2024-01-12 11:41:12,30.8053,10.43,45.6
22838,2024-01-12 11:41:24,0.3754,0.1,0,22841,2024-01-12 11:41:24,30.7267,10.4,45.6
22839,2024-01-12 11:41:36,0.3751,0.1,0,22842,2024-01-12 11:41:36,31.1794,10.56,45.6
22840,2024-01-12 11:41:48,0.3754,0.1,0,22843,2024-01-12 11:41:48,31.7784,10.76,45.6
22841,2024-01-12 11:42:00,0.3744,0.1,0,22844,2024-01-12 11:42:00,31.9479,10.82,45.6
22842,2024-01-12 11:42:12,0.3723,0.1,0,22845,2024-01-12 11:42:12,32.0237,10.84,45.6
22843,2024-01-12 11:42:24,0.3746,0.1,0,22846,2024-01-12 11:42:24,32.1029,10.87,45.6
22844,2024-01-12 11:42:36,0.3736,0.1,0,22847,2024-01-12 11:42:36,31.8976,10.8,45.6
22845,2024-01-12 11:42:48,0.3733,0.1,0,22848,2024-01-12 11:42:48,31.2965,10.6,45.6
22846,2024-01-12 11:43:00,0.3736,0.1,0,22849,2024-01-12 11:43:00,31.3119,10.6,45.6
22847,2024-01-12 11:43:12,0.3731,0.1,0,22850,2024-01-12 11:43:12,31.2079,10.57,45.6
22848,2024-01-12 11:43:24,0.3751,0.1,0,22851,2024-01-12 11:43:24,31.2231,10.57,45.6
22849,2024-01-12 11:43:36,0.3733,0.1,0,22852,2024-01-12 11:43:36,31.1906,10.56,45.6
22850,2024-01-12 11:43:48,0.3754,0.1,0,22853,2024-01-12 11:43:48,31.1415,10.55,45.6
22851,2024-01-12 11:44:00,0.3754,0.1,0,22854,2024-01-12 11:44:00,32.1418,10.88,45.6
22852,2024-01-12 11:44:12,0.3754,0.1,0,22855,2024-01-12 11:44:12,32.2269,10.91,45.6
22853,2024-01-12 11:44:24,0.3754,0.1,0,22856,2024-01-12 11:44:24,32.4001,10.97,45.6
22854,2024-01-12 11:44:36,0.3754,0.1,0,22857,2024-01-12 11:44:36,32.4993,11.0,45.6
22855,2024-01-12 11:44:48,0.3754,0.1,0,22858,2024-01-12 11:44:48,32.557,11.02,45.6
22856,2024-01-12 11:45:00,0.3754,0.1,0,22859,2024-01-12 11:45:00,31.6765,10.73,45.6
22857,2024-01-12 11:45:12,0.3754,0.1,0,22860,2024-01-12 11:45:12,31.6911,10.73,45.6
22858,2024-01-12 11:45:24,0.3754,0.1,0,22861,2024-01-12 11:45:24,31.6925,10.73,45.6
22859,2024-01-12 11:45:36,0.3754,0.1,0,22862,2024-01-12 11:45:36,31.6748,10.73,45.6
22860,2024-01-12 11:45:48,0.3754,0.1,0,22863,2024-01-12 11:45:48,31.6496,10.72,45.6
22861,2024-01-12 11:46:00,0.3754,0.1,0,22864,2024-01-12 11:46:00,31.5866,10.7,45.6
22862,2024-01-12 11:46:12,0.3754,0.1,0,22865,2024-01-12 11:46:12,32.244,10.92,45.6
22863,2024-01-12 11:46:24,0.3754,0.1,0,22866,2024-01-12 11:46:24,32.5258,11.01,45.6
22864,2024-01-12 11:46:36,0.3754,0.1,0,22867,2024-01-12 11:46:36,32.6557,11.06,45.6
22865,2024-01-12 11:46:48,0.3754,0.1,0,22868,2024-01-12 11:46:48,32.8677,11.13,45.6
22866,2024-01-12 11:47:00,0.3754,0.1,0,22869,2024-01-12 11:47:00,32.9802,11.17,45.6
22867,2024-01-12 11:47:12,0.3754,0.1,0,22870,2024-01-12 11:47:12,32.2237,10.91,45.6
22868,2024-01-12 11:47:24,0.3754,0.1,0,22871,2024-01-12 11:47:24,32.0551,10.85,45.6
22869,2024-01-12 11:47:36,0.3754,0.1,0,22872,2024-01-12 11:47:36,31.9544,10.82,45.6
22870,2024-01-12 11:47:48,0.3754,0.1,0,22873,2024-01-12 11:47:48,31.8916,10.8,45.6
22871,2024-01-12 11:48:00,0.3754,0.1,0,22874,2024-01-12 11:48:00,31.9449,10.82,45.6
22872,2024-01-12 11:48:12,0.3754,0.1,0,22875,2024-01-12 11:48:12,31.7566,10.75,45.6
22873,2024-01-12 11:48:24,0.3754,0.1,0,22876,2024-01-12 11:48:24,32.2365,10.92,45.6
22874,2024-01-12 11:48:36,0.3746,0.1,0,22877,2024-01-12 11:48:36,32.6823,11.07,45.6
22875,2024-01-12 11:48:48,0.3754,0.1,0,22878,2024-01-12 11:48:48,32.8831,11.13,45.6
22876,2024-01-12 11:49:00,0.3751,0.1,0,22879,2024-01-12 11:49:00,32.9782,11.17,45.6
22877,2024-01-12 11:49:12,0.3749,0.1,0,22880,2024-01-12 11:49:12,33.0606,11.19,45.6
22878,2024-01-12 11:49:24,0.3751,0.1,0,22881,2024-01-12 11:49:24,32.6435,11.05,45.6
22879,2024-01-12 11:49:36,0.3751,0.1,0,22882,2024-01-12 11:49:36,32.2113,10.91,45.6
22880,2024-01-12 11:49:48,0.3754,0.1,0,22883,2024-01-12 11:49:48,32.1429,10.88,45.6
22881,2024-01-12 11:50:00,0.3754,0.1,0,22884,2024-01-12 11:50:00,32.1185,10.88,45.6
22882,2024-01-12 11:50:12,0.3754,0.1,0,22885,2024-01-12 11:50:12,32.0222,10.84,45.6
22883,2024-01-12 11:50:24,0.3754,0.1,0,22886,2024-01-12 11:50:24,31.9779,10.83,45.6
22884,2024-01-12 11:50:36,0.3754,0.1,0,22887,2024-01-12 11:50:36,31.9093,10.8,45.6
22885,2024-01-12 11:50:48,0.3754,0.1,0,22888,2024-01-12 11:50:48,33.0662,11.2,45.6
22886,2024-01-12 11:51:00,0.3751,0.1,0,22889,2024-01-12 11:51:00,32.9859,11.17,45.6
22887,2024-01-12 11:51:12,0.3754,0.1,0,22890,2024-01-12 11:51:12,33.1483,11.22,45.6
22888,2024-01-12 11:51:24,0.3754,0.1,0,22891,2024-01-12 11:51:24,33.1501,11.23,45.6
22889,2024-01-12 11:51:36,0.3754,0.1,0,22892,2024-01-12 11:51:36,32.9528,11.16,45.6
22890,2024-01-12 11:51:48,0.3754,0.1,0,22893,2024-01-12 11:51:48,32.2896,10.93,45.6
22891,2024-01-12 11:52:00,0.3749,0.1,0,22894,2024-01-12 11:52:00,32.3407,10.95,45.6
22892,2024-01-12 11:52:12,0.3751,0.1,0,22895,2024-01-12 11:52:12,32.2977,10.94,45.6
22893,2024-01-12 11:52:24,0.3754,0.1,0,22896,2024-01-12 11:52:24,32.2639,10.93,45.6
22894,2024-01-12 11:52:36,0.3751,0.1,0,22897,2024-01-12 11:52:36,32.1782,10.9,45.6
22895,2024-01-12 11:52:48,0.3754,0.1,0,22898,2024-01-12 11:52:48,32.0574,10.86,45.6
22896,2024-01-12 11:53:00,0.3754,0.1,0,22899,2024-01-12 11:53:00,32.961,11.16,45.6
22897,2024-01-12 11:53:12,0.3754,0.1,0,22900,2024-01-12 11:53:12,33.1075,11.21,45.6
22898,2024-01-12 11:53:24,0.3754,0.1,0,22901,2024-01-12 11:53:24,33.2068,11.24,45.6
22899,2024-01-12 11:53:36,0.3754,0.1,0,22902,2024-01-12 11:53:36,33.2308,11.25,45.6
22900,2024-01-12 11:53:48,0.3754,0.1,0,22903,2024-01-12 11:53:48,33.2138,11.25,45.6
22901,2024-01-12 11:54:00,0.3754,0.1,0,22904,2024-01-12 11:54:00,32.3891,10.97,45.6
22902,2024-01-12 11:54:12,0.3754,0.1,0,22905,2024-01-12 11:54:12,32.3854,10.97,45.6
22903,2024-01-12 11:54:24,0.3754,0.1,0,22906,2024-01-12 11:54:24,32.2905,10.93,45.6
22904,2024-01-12 11:54:36,0.3754,0.1,0,22907,2024-01-12 11:54:36,32.2745,10.93,45.6
22905,2024-01-12 11:54:48,0.3754,0.1,0,22908,2024-01-12 11:54:48,32.1799,10.9,45.6
22906,2024-01-12 11:55:00,0.3754,0.1,0,22909,2024-01-12 11:55:00,32.1638,10.89,45.6
22907,2024-01-12 11:55:12,0.3754,0.1,0,22910,2024-01-12 11:55:12,32.9937,11.17,45.6
22908,2024-01-12 11:55:24,0.3754,0.1,0,22911,2024-01-12 11:55:24,33.1622,11.23,45.6
22909,2024-01-12 11:55:36,0.3754,0.1,0,22912,2024-01-12 11:55:36,33.2273,11.25,45.6
22910,2024-01-12 11:55:48,0.3754,0.1,0,22913,2024-01-12 11:55:48,33.3121,11.28,45.6
22911,2024-01-12 11:56:00,0.3754,0.1,0,22914,2024-01-12 11:56:00,33.4117,11.31,45.6
22912,2024-01-12 11:56:12,0.3754,0.1,0,22915,2024-01-12 11:56:12,32.7427,11.09,45.6
22913,2024-01-12 11:56:24,0.3754,0.1,0,22916,2024-01-12 11:56:24,32.4914,11.0,45.6
22914,2024-01-12 11:56:36,0.3754,0.1,0,22917,2024-01-12 11:56:36,32.4511,10.99,45.6
22915,2024-01-12 11:56:48,0.3754,0.1,0,22918,2024-01-12 11:56:48,32.3546,10.96,45.6
22916,2024-01-12 11:57:00,0.3754,0.1,0,22919,2024-01-12 11:57:00,32.2896,10.93,45.6
22917,2024-01-12 11:57:12,0.3754,0.1,0,22920,2024-01-12 11:57:12,32.2832,10.93,45.6
22918,2024-01-12 11:57:24,0.3754,0.1,0,22921,2024-01-12 11:57:24,32.86,11.13,45.6
22919,2024-01-12 11:57:36,0.3754,0.1,0,22922,2024-01-12 11:57:36,33.2913,11.27,45.6
22920,2024-01-12 11:57:48,0.3754,0.1,0,22923,2024-01-12 11:57:48,33.4437,11.32,45.6
22921,2024-01-12 11:58:00,0.3754,0.1,0,22924,2024-01-12 11:58:00,33.5589,11.36,45.6
22922,2024-01-12 11:58:12,0.3754,0.1,0,22925,2024-01-12 11:58:12,33.569,11.37,45.6
22923,2024-01-12 11:58:24,0.3754,0.1,0,22926,2024-01-12 11:58:24,33.1736,11.23,45.6
22924,2024-01-12 11:58:36,0.3754,0.1,0,22927,2024-01-12 11:58:36,32.8078,11.11,45.6
22925,2024-01-12 11:58:48,0.3754,0.1,0,22928,2024-01-12 11:58:48,32.7864,11.1,45.6
22926,2024-01-12 11:59:00,0.3754,0.1,0,22929,2024-01-12 11:59:00,32.6178,11.04,45.6
22927,2024-01-12 11:59:12,0.3754,0.1,0,22930,2024-01-12 11:59:12,32.4851,11.0,45.6
22928,2024-01-12 11:59:24,0.3754,0.1,0,22931,2024-01-12 11:59:24,32.4099,10.97,45.6
22929,2024-01-12 11:59:36,0.3754,0.1,0,22932,2024-01-12 11:59:36,32.7473,11.09,45.6
22930,2024-01-12 11:59:48,0.3754,0.1,0,22933,2024-01-12 11:59:48,33.379,11.3,45.6
