,Num1,Date1,Amps1,Kilowatts1,ACFM1,Num2,Date2,Amps2,Kilowatts2,ACFM2,Num3,Date3,Amps3,Kilowatts3,ACFM3
191,192.0,2023-04-17 22:29:48,29.576,13.52,0.0,,,,,,,,,,
192,193.0,2023-04-17 22:30:00,29.5898,13.53,0.0,,,,,,,,,,
193,194.0,2023-04-17 22:30:12,29.6017,13.54,0.0,,,,,,,,,,
194,195.0,2023-04-17 22:30:24,29.6157,13.54,0.0,,,,,,,,,,
195,196.0,2023-04-17 22:30:36,29.6312,13.55,0.0,,,,,,,,,,
196,197.0,2023-04-17 22:30:48,29.6434,13.55,0.0,,,,,,,,,,
197,198.0,2023-04-17 22:31:00,29.6531,13.56,0.0,,,,,,,,,,
198,199.0,2023-04-17 22:31:12,29.6605,13.56,0.0,,,,,,,,,,
199,200.0,2023-04-17 22:31:24,29.6691,13.57,0.0,,,,,,,,,,
200,201.0,2023-04-17 22:31:36,29.6767,13.57,0.0,,,,,,,,,,
201,202.0,2023-04-17 22:31:48,29.689,13.58,0.0,,,,,,,,,,
202,203.0,2023-04-17 22:32:00,29.7053,13.58,0.0,,,,,,,,,,
203,204.0,2023-04-17 22:32:12,29.7157,13.59,0.0,,,,,,,,,,
204,205.0,2023-04-17 22:32:24,29.7269,13.59,0.0,,,,,,,,,,
205,206.0,2023-04-17 22:32:36,29.7401,13.6,0.0,,,,,,,,,,
206,207.0,2023-04-17 22:32:48,29.7508,13.6,0.0,,,,,,,,,,
207,208.0,2023-04-17 22:33:00,29.7614,13.61,0.0,,,,,,,,,,
208,209.0,2023-04-17 22:33:12,29.7719,13.61,0.0,,,,,,,,,,
209,210.0,2023-04-17 22:33:24,29.7805,13.62,0.0,,,,,,,,,,
210,211.0,2023-04-17 22:33:36,29.8019,13.63,0.0,,,,,,,,,,
211,212.0,2023-04-17 22:33:48,29.806,13.63,0.0,,,,,,,,,,
212,213.0,2023-04-17 22:34:00,29.8202,13.64,0.0,,,,,,,,,,
213,214.0,2023-04-17 22:34:12,29.8268,13.64,0.0,,,,,,,,,,
214,215.0,2023-04-17 22:34:24,29.8329,13.64,0.0,,,,,,,,,,
215,216.0,2023-04-17 22:34:36,29.841,13.65,0.0,,,,,,,,,,
216,217.0,2023-04-17 22:34:48,29.8459,13.65,0.0,,,,,,,,,,
217,218.0,2023-04-17 22:35:00,29.85,13.65,0.0,,,,,,,,,,
218,219.0,2023-04-17 22:35:12,29.8545,13.65,0.0,,,,,,,,,,
219,220.0,2023-04-17 22:35:24,29.8624,13.65,0.0,,,,,,,,,,
220,221.0,2023-04-17 22:35:36,29.8716,13.66,0.0,,,,,,,,,,
221,222.0,2023-04-17 22:35:48,29.8741,13.66,0.0,,,,,,,,,,
222,223.0,2023-04-17 22:36:00,29.8807,13.66,0.0,,,,,,,,,,
223,224.0,2023-04-17 22:36:12,29.8919,13.67,0.0,,,,,,,,,,
224,225.0,2023-04-17 22:36:24,29.9054,13.67,0.0,,,,,,,,,,
225,226.0,2023-04-17 22:36:36,29.9138,13.68,0.0,,,,,,,,,,
226,227.0,2023-04-17 22:36:48,29.9191,13.68,0.0,,,,,,,,,,
227,228.0,2023-04-17 22:37:00,29.9267,13.68,0.0,,,,,,,,,,
228,229.0,2023-04-17 22:37:12,29.928,13.68,0.0,,,,,,,,,,
229,230.0,2023-04-17 22:37:24,29.9321,13.69,0.0,,,,,,,,,,
230,231.0,2023-04-17 22:37:36,29.942,13.69,0.0,,,,,,,,,,
231,232.0,2023-04-17 22:37:48,29.9565,13.7,0.0,,,,,,,,,,
232,233.0,2023-04-17 22:38:00,29.9649,13.7,0.0,,,,,,,,,,
233,234.0,2023-04-17 22:38:12,29.9674,13.7,0.0,,,,,,,,,,
234,235.0,2023-04-17 22:38:24,29.9761,13.71,0.0,,,,,,,,,,
235,236.0,2023-04-17 22:38:36,29.9865,13.71,0.0,,,,,,,,,,
236,237.0,2023-04-17 22:38:48,29.9967,13.72,0.0,,,,,,,,,,
237,238.0,2023-04-17 22:39:00,30.0043,13.72,0.0,,,,,,,,,,
238,239.0,2023-04-17 22:39:12,30.0112,13.72,0.0,,,,,,,,,,
239,240.0,2023-04-17 22:39:24,30.0201,13.73,0.0,,,,,,,,,,
240,241.0,2023-04-17 22:39:36,30.0282,13.73,0.0,,,,,,,,,,
241,242.0,2023-04-17 22:39:48,30.0338,13.73,0.0,,,,,,,,,,
242,243.0,2023-04-17 22:40:00,30.0422,13.74,0.0,,,,,,,,,,
243,244.0,2023-04-17 22:40:12,30.0516,13.74,0.0,,,,,,,,,,
244,245.0,2023-04-17 22:40:24,30.0615,13.75,0.0,,,,,,,,,,
245,246.0,2023-04-17 22:40:36,30.0681,13.75,0.0,,,,,,,,,,
246,247.0,2023-04-17 22:40:48,30.0659,13.75,0.0,,,,,,,,,,
247,248.0,2023-04-17 22:41:00,30.0765,13.75,0.0,,,,,,,,,,
248,249.0,2023-04-17 22:41:12,30.0819,13.76,0.0,,,,,,,,,,
249,250.0,2023-04-17 22:41:24,30.091,13.76,0.0,,,,,,,,,,
250,251.0,2023-04-17 22:41:36,30.1007,13.76,0.0,,,,,,,,,,
251,252.0,2023-04-17 22:41:48,30.1124,13.77,0.0,,,,,,,,,,
252,253.0,2023-04-17 22:42:00,30.1165,13.77,0.0,,,,,,,,,,
253,254.0,2023-04-17 22:42:12,30.1188,13.77,0.0,,,,,,,,,,
254,255.0,2023-04-17 22:42:24,30.1267,13.78,0.0,,,,,,,,,,
255,256.0,2023-04-17 22:42:36,30.1318,13.78,0.0,,,,,,,,,,
256,257.0,2023-04-17 22:42:48,30.133,13.78,0.0,,,,,,,,,,
257,258.0,2023-04-17 22:43:00,30.1452,13.78,0.0,,,,,,,,,,
258,259.0,2023-04-17 22:43:12,30.1508,13.79,0.0,,,,,,,,,,
259,260.0,2023-04-17 22:43:24,30.1584,13.79,0.0,,,,,,,,,,
260,261.0,2023-04-17 22:43:36,30.1638,13.79,0.0,,,,,,,,,,
261,262.0,2023-04-17 22:43:48,30.1694,13.8,0.0,,,,,,,,,,
262,263.0,2023-04-17 22:44:00,30.1716,13.8,0.0,,,,,,,,,,
263,264.0,2023-04-17 22:44:12,30.18,13.8,0.0,,,,,,,,,,
264,265.0,2023-04-17 22:44:24,30.1928,13.81,0.0,,,,,,,,,,
265,266.0,2023-04-17 22:44:36,30.1979,13.81,0.0,,,,,,,,,,
266,267.0,2023-04-17 22:44:48,30.2017,13.81,0.0,,,,,,,,,,
267,268.0,2023-04-17 22:45:00,30.2052,13.81,0.0,,,,,,,,,,
268,269.0,2023-04-17 22:45:12,30.2126,13.82,0.0,,,,,,,,,,
269,270.0,2023-04-17 22:45:24,30.2241,13.82,0.0,,,,,,,,,,
270,271.0,2023-04-17 22:45:36,30.2235,13.82,0.0,,,,,,,,,,
271,272.0,2023-04-17 22:45:48,30.2197,13.82,0.0,,,,,,,,,,
272,273.0,2023-04-17 22:46:00,30.221,13.82,0.0,,,,,,,,,,
273,274.0,2023-04-17 22:46:12,30.2228,13.82,0.0,,,,,,,,,,
274,275.0,2023-04-17 22:46:24,30.2212,13.82,0.0,,,,,,,,,,
275,276.0,2023-04-17 22:46:36,30.2289,13.82,0.0,,,,,,,,,,
276,277.0,2023-04-17 22:46:48,30.2355,13.83,0.0,,,,,,,,,,
277,278.0,2023-04-17 22:47:00,30.2395,13.83,0.0,,,,,,,,,,
278,279.0,2023-04-17 22:47:12,30.2428,13.83,0.0,,,,,,,,,,
279,280.0,2023-04-17 22:47:24,30.2479,13.83,0.0,,,,,,,,,,
280,281.0,2023-04-17 22:47:36,30.2533,13.83,0.0,,,,,,,,,,
281,282.0,2023-04-17 22:47:48,30.2586,13.84,0.0,,,,,,,,,,
282,283.0,2023-04-17 22:48:00,30.2599,13.84,0.0,,,,,,,,,,
283,284.0,2023-04-17 22:48:12,30.2627,13.84,0.0,,,,,,,,,,
284,285.0,2023-04-17 22:48:24,30.2645,13.84,0.0,,,,,,,,,,
285,286.0,2023-04-17 22:48:36,30.2662,13.84,0.0,,,,,,,,,,
286,287.0,2023-04-17 22:48:48,30.2777,13.84,0.0,,,,,,,,,,
287,288.0,2023-04-17 22:49:00,30.279,13.85,0.0,,,,,,,,,,
288,289.0,2023-04-17 22:49:12,30.2777,13.84,0.0,,,,,,,,,,
289,290.0,2023-04-17 22:49:24,30.2775,13.84,0.0,,,,,,,,,,
290,291.0,2023-04-17 22:49:36,30.2821,13.85,0.0,,,,,,,,,,
291,292.0,2023-04-17 22:49:48,30.2902,13.85,0.0,,,,,,,,,,
292,293.0,2023-04-17 22:50:00,30.2927,13.85,0.0,,,,,,,,,,
293,294.0,2023-04-17 22:50:12,30.3001,13.86,0.0,,,,,,,,,,
294,295.0,2023-04-17 22:50:24,30.3087,13.86,0.0,,,,,,,,,,
295,296.0,2023-04-17 22:50:36,30.3166,13.86,0.0,,,,,,,,,,
296,297.0,2023-04-17 22:50:48,30.3164,13.86,0.0,,,,,,,,,,
297,298.0,2023-04-17 22:51:00,30.3209,13.86,0.0,,,,,,,,,,
298,299.0,2023-04-17 22:51:12,30.3245,13.87,0.0,,,,,,,,,,
299,300.0,2023-04-17 22:51:24,30.3245,13.87,0.0,,,,,,,,,,
300,301.0,2023-04-17 22:51:36,30.3291,13.87,0.0,,,,,,,,,,
301,302.0,2023-04-17 22:51:48,30.3293,13.87,0.0,,,,,,,,,,
302,303.0,2023-04-17 22:52:00,30.3314,13.87,0.0,,,,,,,,,,
303,304.0,2023-04-17 22:52:12,30.3436,13.87,0.0,,,,,,,,,,
304,305.0,2023-04-17 22:52:24,30.3522,13.88,0.0,,,,,,,,,,
305,306.0,2023-04-17 22:52:36,30.3535,13.88,0.0,,,,,,,,,,
306,307.0,2023-04-17 22:52:48,30.3609,13.88,0.0,,,,,,,,,,
307,308.0,2023-04-17 22:53:00,30.3657,13.89,0.0,,,,,,,,,,
